claim_id,policy_id,customer_id,claim_date,claim_type,claim_amount,claim_status,days_to_settle,fraud_indicator,adjuster_id
CLM0002849,POL0043755,CUST004979,2025-05-25,Comprehensive,13891.48,Approved,21.0,0,ADJ004
CLM0002850,POL0068817,CUST004087,2021-12-16,Storm,15663.62,Approved,18.0,0,ADJ001
CLM0002851,POL0030490,CUST013828,2024-06-23,Water Damage,7231.35,Denied,26.0,0,ADJ031
CLM0002852,POL0066230,CUST009207,2023-05-26,Theft,61606.87,Under Investigation,,0,ADJ013
CLM0002853,POL0052536,CUST002760,2024-02-12,Collision,39291.36,Approved,60.0,0,ADJ011
CLM0002854,POL0012343,CUST003985,2025-03-03,Trip Cancellation,7337.16,Approved,44.0,0,ADJ050
CLM0002856,POL0028215,CUST013265,2025-04-08,Storm,93514.59,Approved,7.0,0,ADJ043
CLM0002857,POL0055052,CUST002518,2023-12-08,Liability,69160.29,Approved,71.0,0,ADJ028
CLM0002858,POL0031489,CUST013811,2025-07-01,Theft,41093.48,Denied,15.0,1,ADJ048
CLM0002859,POL0031790,CUST004456,2023-07-22,Storm,21118.07,Approved,35.0,0,ADJ021
CLM0002860,POL0061025,CUST004128,2025-03-09,Collision,30018.82,Approved,74.0,0,ADJ004
CLM0002861,POL0055205,CUST008766,2022-08-03,Comprehensive,6655.66,Approved,54.0,0,ADJ017
CLM0002862,POL0008603,CUST007442,2023-09-18,Vision,50000.0,Denied,59.0,0,ADJ030
CLM0002863,POL0016028,CUST008923,2022-07-13,Medical,33540.18,Approved,39.0,0,ADJ012
CLM0002864,POL0031849,CUST002580,2021-02-28,Vandalism,6093.79,Approved,10.0,0,ADJ001
CLM0002865,POL0010236,CUST007968,2024-03-31,Fire,28069.06,Approved,77.0,0,ADJ050
CLM0002866,POL0033766,CUST006302,2023-04-01,Water Damage,35499.37,Approved,9.0,0,ADJ026
CLM0002867,POL0053976,CUST014967,2023-08-26,Medical,9867.46,Approved,31.0,0,ADJ044
CLM0002868,POL0042333,CUST012294,2024-11-28,Theft,37497.94,Approved,0.0,0,ADJ010
CLM0002869,POL0015605,CUST009435,2025-04-19,Storm,233291.97,Approved,27.0,0,ADJ040
CLM0002870,POL0041949,CUST010923,2024-06-23,Storm,22913.16,Approved,37.0,0,ADJ005
CLM0002871,POL0031090,CUST011087,2024-10-13,Dental,31034.26,Approved,8.0,0,ADJ008
CLM0002872,POL0036733,CUST001525,2025-03-25,Medical Emergency,10000.0,Approved,10.0,0,ADJ008
CLM0002873,POL0053782,CUST008160,2025-06-01,Death,257894.46,Denied,93.0,0,ADJ031
CLM0002875,POL0046331,CUST010414,2022-07-28,Vandalism,4515.41,Approved,113.0,0,ADJ022
CLM0002876,POL0010062,CUST004361,2023-02-09,Theft,46160.98,Approved,13.0,0,ADJ016
CLM0002877,POL0031542,CUST012093,2025-06-25,Fire,66806.52,Approved,8.0,0,ADJ018
CLM0002878,POL0021262,CUST000222,2022-04-11,Critical Illness,254995.62,Approved,2.0,0,ADJ021
CLM0002879,POL0046486,CUST011433,2025-04-02,Mental Health,50000.0,Approved,61.0,0,ADJ015
CLM0002881,POL0053336,CUST001722,2025-06-13,Liability,64875.4,Approved,8.0,0,ADJ007
CLM0002882,POL0061306,CUST005245,2022-08-29,Water Damage,41776.66,Approved,24.0,0,ADJ005
CLM0002883,POL0032522,CUST001338,2022-06-07,Trip Cancellation,7899.67,Approved,40.0,0,ADJ013
CLM0002884,POL0067791,CUST008605,2023-07-30,Theft,70677.75,Approved,111.0,0,ADJ011
CLM0002886,POL0056562,CUST014121,2025-02-12,Critical Illness,753551.47,Approved,411.0,0,ADJ030
CLM0002887,POL0045426,CUST007604,2022-11-06,Trip Cancellation,7168.94,Approved,43.0,0,ADJ006
CLM0002888,POL0038012,CUST000167,2023-05-22,Storm,5960.65,Approved,22.0,0,ADJ020
CLM0002889,POL0031634,CUST006635,2022-05-17,Medical,21216.58,Approved,1.0,0,ADJ042
CLM0002890,POL0071363,CUST005638,2025-02-11,Dental,31322.54,Approved,38.0,0,ADJ021
CLM0002891,POL0002432,CUST009372,2025-03-12,Fire,23530.08,Approved,9.0,0,ADJ037
CLM0002892,POL0002976,CUST011365,2023-02-02,Fire,13829.12,Under Investigation,,0,ADJ041
CLM0002893,POL0068131,CUST010358,2024-01-11,Collision,13719.32,Approved,31.0,0,ADJ036
CLM0002894,POL0074479,CUST003624,2022-01-02,Mental Health,11836.55,Denied,29.0,0,ADJ043
CLM0002895,POL0053790,CUST009201,2021-02-04,Liability,52906.58,Denied,59.0,1,ADJ002
CLM0002896,POL0045932,CUST012127,2025-04-05,Vision,20329.66,Approved,2.0,0,ADJ010
CLM0002897,POL0063962,CUST009495,2022-02-01,Critical Illness,814101.17,Approved,10.0,0,ADJ033
CLM0002898,POL0040477,CUST005090,2025-03-01,Comprehensive,17518.49,Approved,25.0,0,ADJ014
CLM0002899,POL0007866,CUST007227,2025-03-06,Critical Illness,710371.83,Approved,17.0,0,ADJ003
CLM0002900,POL0017940,CUST013468,2024-09-28,Critical Illness,321804.89,Approved,51.0,0,ADJ007
CLM0002902,POL0030336,CUST003023,2024-04-29,Cyber,17183.92,Approved,9.0,0,ADJ015
CLM0002903,POL0046676,CUST007230,2021-12-12,Critical Illness,176414.32,Approved,50.0,0,ADJ024
CLM0002904,POL0068543,CUST012803,2025-01-18,Theft,46626.71,Approved,10.0,0,ADJ045
CLM0002905,POL0052817,CUST006510,2021-04-29,Mental Health,20120.19,Approved,28.0,0,ADJ012
CLM0002906,POL0015025,CUST010723,2022-02-04,Vandalism,5603.93,Approved,19.0,0,ADJ036
CLM0002907,POL0005427,CUST004077,2021-10-16,Vision,50000.0,Approved,35.0,0,ADJ036
CLM0002908,POL0015051,CUST007606,2021-01-05,Disability,622942.13,Approved,5.0,0,ADJ029
CLM0002909,POL0036721,CUST003226,2022-10-28,Disability,610230.13,Approved,38.0,0,ADJ009
CLM0002910,POL0016565,CUST011481,2023-02-24,Property,4577.22,Approved,3.0,0,ADJ032
CLM0002911,POL0015328,CUST011588,2022-04-20,Medical Emergency,10000.0,Denied,44.0,0,ADJ041
CLM0002912,POL0051160,CUST002682,2023-03-07,Mental Health,24006.86,Approved,18.0,0,ADJ033
CLM0002913,POL0051551,CUST007427,2024-07-14,Critical Illness,188151.99,Approved,67.0,0,ADJ031
CLM0002914,POL0070615,CUST000814,2024-04-07,Disability,333965.76,Approved,26.0,0,ADJ016
CLM0002916,POL0060859,CUST013405,2025-06-15,Comprehensive,7602.14,Approved,3.0,0,ADJ039
CLM0002917,POL0008546,CUST009244,2024-09-03,Critical Illness,1000192.12,Approved,22.0,0,ADJ015
CLM0002919,POL0039360,CUST000433,2023-11-15,Disability,1413035.13,Approved,13.0,0,ADJ041
CLM0002921,POL0014801,CUST006711,2023-07-17,Collision,9550.09,Approved,29.0,0,ADJ019
CLM0002922,POL0027967,CUST002472,2022-02-13,Water Damage,49011.24,Under Investigation,,0,ADJ009
CLM0002923,POL0023041,CUST005390,2022-07-17,Critical Illness,456544.47,Pending,,0,ADJ037
CLM0002924,POL0069258,CUST008906,2025-05-25,Collision,28299.9,Approved,20.0,0,ADJ050
CLM0002925,POL0043618,CUST009861,2022-02-27,Liability,13468.55,Approved,27.0,0,ADJ047
CLM0002926,POL0023698,CUST005714,2022-02-04,Dental,33673.33,Approved,12.0,0,ADJ042
CLM0002927,POL0057915,CUST007976,2021-11-24,Liability,8055.22,Approved,2.0,0,ADJ009
CLM0002929,POL0049861,CUST014330,2021-12-02,Vandalism,19799.18,Approved,33.0,0,ADJ029
CLM0002930,POL0067101,CUST012319,2020-11-09,Collision,19375.08,Approved,2.0,0,ADJ001
CLM0002931,POL0073530,CUST012289,2023-08-24,Vision,41221.9,Approved,78.0,0,ADJ043
CLM0002932,POL0038852,CUST006125,2022-04-18,Theft,46285.95,Approved,19.0,0,ADJ044
CLM0002933,POL0063059,CUST012908,2021-12-20,Collision,6649.7,Approved,33.0,0,ADJ036
CLM0002934,POL0004441,CUST009677,2024-04-03,Medical Emergency,10000.0,Denied,33.0,1,ADJ011
CLM0002935,POL0045236,CUST014162,2025-02-07,Medical,50000.0,Approved,9.0,0,ADJ030
CLM0002936,POL0038608,CUST009515,2021-10-14,Vision,50000.0,Approved,29.0,0,ADJ011
CLM0002937,POL0055815,CUST013366,2025-03-09,Theft,16986.06,Approved,15.0,0,ADJ040
CLM0002938,POL0022354,CUST007414,2022-12-05,Disability,189579.04,Approved,21.0,0,ADJ020
CLM0002939,POL0035467,CUST003589,2022-02-10,Liability,27007.01,Approved,92.0,0,ADJ039
CLM0002940,POL0044235,CUST007677,2023-08-05,Fire,38501.45,Approved,21.0,0,ADJ010
CLM0002942,POL0011801,CUST004790,2021-02-05,Medical,5832.22,Denied,35.0,0,ADJ049
CLM0002943,POL0005402,CUST001160,2020-06-11,Vandalism,49073.69,Approved,10.0,0,ADJ020
CLM0002944,POL0012153,CUST010992,2023-06-11,Water Damage,17632.29,Denied,80.0,0,ADJ040
CLM0002945,POL0051293,CUST009960,2021-08-23,Theft,29933.25,Approved,40.0,0,ADJ028
CLM0002947,POL0040840,CUST006711,2023-09-07,Storm,13850.49,Approved,1.0,0,ADJ011
CLM0002948,POL0032181,CUST009695,2023-07-22,Liability,44270.15,Under Investigation,,0,ADJ002
CLM0002949,POL0043014,CUST000762,2023-03-30,Collision,4663.68,Approved,9.0,0,ADJ035
CLM0002950,POL0028888,CUST002295,2025-01-17,Cyber,32085.33,Denied,4.0,0,ADJ021
CLM0002951,POL0040712,CUST009809,2025-01-29,Mental Health,48216.56,Approved,53.0,0,ADJ014
CLM0002952,POL0027869,CUST013096,2024-09-24,Mental Health,181991.74,Denied,63.0,0,ADJ025
CLM0002953,POL0053803,CUST004104,2024-05-28,Liability,13675.21,Approved,28.0,0,ADJ007
CLM0002955,POL0005194,CUST004604,2025-03-20,Theft,67805.89,Denied,0.0,0,ADJ024
CLM0002956,POL0069179,CUST014897,2024-10-23,Mental Health,25845.01,Approved,3.0,0,ADJ050
CLM0002957,POL0061648,CUST004951,2023-11-16,Mental Health,8858.69,Denied,114.0,0,ADJ022
CLM0002958,POL0017910,CUST011180,2024-10-21,Disability,237796.94,Approved,230.0,0,ADJ014
CLM0002960,POL0026438,CUST002478,2022-05-31,Water Damage,16231.58,Approved,3.0,0,ADJ046
CLM0002961,POL0037541,CUST009245,2024-02-10,Theft,92542.34,Approved,97.0,0,ADJ031
CLM0002962,POL0001629,CUST002380,2023-01-13,Storm,78167.13,Approved,76.0,0,ADJ048
CLM0002963,POL0058604,CUST003860,2025-07-01,Mental Health,50000.0,Approved,22.0,0,ADJ035
CLM0002964,POL0072474,CUST004551,2021-01-23,Cyber,6899.7,Approved,3.0,0,ADJ003
CLM0002965,POL0002092,CUST009407,2024-12-14,Mental Health,15847.84,Approved,5.0,0,ADJ006
CLM0002966,POL0044190,CUST011971,2024-05-05,Death,812640.01,Denied,71.0,0,ADJ049
CLM0002967,POL0041803,CUST005788,2023-04-25,Liability,25282.35,Approved,27.0,0,ADJ040
CLM0002969,POL0017377,CUST013548,2024-07-27,Fire,3888.29,Approved,16.0,0,ADJ023
CLM0002970,POL0033628,CUST000357,2021-10-09,Death,472956.91,Pending,,0,ADJ045
CLM0002971,POL0069465,CUST007742,2025-01-24,Vandalism,16258.93,Approved,8.0,0,ADJ040
CLM0002972,POL0003288,CUST006329,2021-12-24,Vandalism,9891.12,Approved,20.0,0,ADJ032
CLM0002973,POL0061322,CUST010551,2022-10-22,Collision,29711.79,Approved,64.0,0,ADJ029
CLM0002974,POL0009218,CUST007330,2024-05-21,Death,698246.9,Approved,41.0,0,ADJ004
CLM0002975,POL0020291,CUST003466,2022-12-21,Mental Health,6711.79,Denied,89.0,0,ADJ039
CLM0002976,POL0056431,CUST002023,2024-01-05,Theft,106116.34,Approved,32.0,0,ADJ037
CLM0002977,POL0031824,CUST012579,2023-01-28,Fire,135493.38,Pending,,0,ADJ020
CLM0002978,POL0034769,CUST012803,2024-07-05,Collision,16046.87,Approved,3.0,0,ADJ045
CLM0002979,POL0059425,CUST001267,2024-09-25,Medical Emergency,10000.0,Approved,1.0,0,ADJ015
CLM0002980,POL0069185,CUST000541,2024-08-11,Storm,136193.95,Approved,123.0,0,ADJ041
CLM0002982,POL0004462,CUST011104,2023-09-18,Workers Comp,61368.1,Approved,4.0,0,ADJ026
CLM0002983,POL0063912,CUST001089,2021-09-14,Fire,15361.6,Approved,111.0,0,ADJ030
CLM0002984,POL0068444,CUST005061,2025-03-31,Critical Illness,909481.37,Denied,109.0,0,ADJ029
CLM0002985,POL0000783,CUST003949,2025-06-23,Vandalism,5286.62,Approved,42.0,0,ADJ024
CLM0002987,POL0047001,CUST010348,2025-02-17,Medical,9771.18,Approved,25.0,0,ADJ041
CLM0002988,POL0000946,CUST011222,2025-02-15,Liability,4360.66,Under Investigation,,0,ADJ028
CLM0002989,POL0018261,CUST007935,2024-04-26,Disability,1249883.18,Under Investigation,,0,ADJ047
CLM0002990,POL0054151,CUST008303,2023-08-08,Medical Emergency,10000.0,Pending,,0,ADJ041
CLM0002991,POL0015505,CUST011687,2022-08-29,Fire,40294.82,Approved,76.0,0,ADJ016
CLM0002992,POL0019482,CUST006993,2022-10-31,Disability,952904.75,Approved,113.0,0,ADJ011
CLM0002993,POL0023969,CUST008840,2021-11-27,Theft,35791.11,Approved,8.0,0,ADJ022
CLM0002994,POL0004932,CUST010978,2025-06-24,Medical,15291.01,Approved,6.0,0,ADJ010
CLM0002996,POL0037467,CUST012828,2022-12-20,Vandalism,2418.59,Approved,34.0,0,ADJ047
CLM0002997,POL0070972,CUST008412,2025-02-25,Medical,50000.0,Under Investigation,,1,ADJ021
CLM0002999,POL0037560,CUST008039,2024-11-21,Critical Illness,240711.1,Approved,104.0,0,ADJ007
CLM0003000,POL0030949,CUST012073,2024-06-25,Critical Illness,315593.29,Approved,30.0,0,ADJ019
CLM0003001,POL0002289,CUST013910,2024-02-27,Critical Illness,556508.13,Approved,2.0,0,ADJ030
CLM0003002,POL0047103,CUST009481,2022-09-15,Theft,9875.89,Approved,35.0,0,ADJ001
CLM0003003,POL0055761,CUST005782,2024-11-04,Theft,8517.47,Approved,11.0,0,ADJ001
CLM0003004,POL0044278,CUST003370,2025-04-29,Medical,14135.16,Approved,5.0,0,ADJ041
CLM0003005,POL0031910,CUST011048,2022-07-28,Critical Illness,194044.19,Approved,110.0,1,ADJ011
CLM0003006,POL0040059,CUST011485,2024-01-17,Collision,47065.09,Approved,20.0,0,ADJ019
CLM0003007,POL0052885,CUST005297,2023-10-17,Comprehensive,87293.95,Pending,,0,ADJ018
CLM0003008,POL0044129,CUST000620,2024-12-05,Liability,48085.41,Approved,14.0,0,ADJ008
CLM0003009,POL0024206,CUST013383,2021-10-19,Medical,50000.0,Approved,18.0,0,ADJ039
CLM0003010,POL0051384,CUST002085,2025-05-24,Mental Health,50000.0,Denied,10.0,0,ADJ043
CLM0003013,POL0026745,CUST007658,2024-02-29,Water Damage,71668.69,Denied,115.0,0,ADJ014
CLM0003014,POL0002577,CUST001943,2022-05-16,Fire,21959.08,Approved,70.0,0,ADJ030
CLM0003015,POL0004686,CUST000931,2023-09-13,Liability,21371.03,Approved,48.0,0,ADJ025
CLM0003016,POL0012715,CUST013045,2025-02-03,Theft,16960.54,Approved,0.0,0,ADJ021
CLM0003018,POL0031456,CUST010660,2023-02-04,Vandalism,47514.51,Approved,9.0,0,ADJ049
CLM0003019,POL0039946,CUST013690,2021-10-06,Water Damage,52997.91,Approved,302.0,0,ADJ050
CLM0003020,POL0043273,CUST005873,2023-07-26,Liability,10557.07,Denied,23.0,0,ADJ027
CLM0003021,POL0065257,CUST002666,2023-08-11,Vandalism,17096.2,Pending,,1,ADJ005
CLM0003022,POL0046954,CUST005061,2025-05-07,Theft,98979.65,Approved,36.0,0,ADJ024
CLM0003024,POL0007175,CUST012193,2020-05-17,Death,414021.16,Approved,104.0,0,ADJ029
CLM0003025,POL0006455,CUST004204,2022-06-15,Critical Illness,876763.21,Approved,23.0,0,ADJ014
CLM0003026,POL0048208,CUST008320,2025-03-29,Water Damage,24696.05,Approved,39.0,0,ADJ003
CLM0003027,POL0026337,CUST006505,2021-12-19,Critical Illness,748688.31,Approved,58.0,0,ADJ013
CLM0003028,POL0017069,CUST012753,2021-02-02,Comprehensive,5699.68,Approved,50.0,0,ADJ036
CLM0003031,POL0052775,CUST004401,2024-05-30,Disability,135464.79,Under Investigation,,0,ADJ048
CLM0003032,POL0023213,CUST000506,2025-02-16,Theft,27332.34,Pending,,0,ADJ046
CLM0003033,POL0045444,CUST001562,2023-03-29,Vision,50000.0,Approved,8.0,0,ADJ049
CLM0003034,POL0049855,CUST000519,2022-03-29,Vandalism,26858.92,Approved,5.0,0,ADJ037
CLM0003035,POL0001173,CUST004647,2025-05-06,Collision,2997.58,Pending,,0,ADJ035
CLM0003036,POL0058603,CUST007542,2024-08-18,Critical Illness,358498.2,Approved,27.0,0,ADJ002
CLM0003037,POL0056553,CUST003920,2025-06-19,Liability,49160.83,Under Investigation,,1,ADJ042
CLM0003038,POL0054425,CUST013506,2024-11-27,Collision,5007.97,Approved,65.0,0,ADJ039
CLM0003039,POL0063622,CUST005303,2023-12-12,Mental Health,50000.0,Approved,24.0,0,ADJ026
CLM0003040,POL0037498,CUST005761,2022-12-28,Disability,589893.6,Under Investigation,,0,ADJ011
CLM0003041,POL0001847,CUST013108,2021-11-11,Critical Illness,389291.31,Denied,92.0,0,ADJ031
CLM0003042,POL0039605,CUST008741,2022-01-07,Liability,1288.27,Approved,19.0,0,ADJ011
CLM0003043,POL0067412,CUST012260,2025-05-25,Fire,41810.69,Approved,13.0,0,ADJ025
CLM0003044,POL0019425,CUST007406,2021-10-24,Fire,101151.8,Approved,4.0,0,ADJ020
CLM0003045,POL0000663,CUST013617,2022-04-10,Dental,7569.91,Approved,67.0,0,ADJ005
CLM0003046,POL0073657,CUST004592,2021-11-27,Lost Luggage,10000.0,Approved,22.0,0,ADJ032
CLM0003047,POL0056196,CUST007100,2025-07-02,Vandalism,42478.61,Approved,26.0,0,ADJ027
CLM0003048,POL0045314,CUST005072,2022-06-26,Vision,50000.0,Approved,38.0,0,ADJ006
CLM0003049,POL0003061,CUST000641,2020-07-11,Critical Illness,685874.0,Approved,10.0,0,ADJ019
CLM0003050,POL0058495,CUST006890,2022-05-11,Fire,3669.77,Approved,59.0,0,ADJ015
CLM0003051,POL0064159,CUST000561,2022-08-27,Fire,36131.08,Approved,37.0,0,ADJ019
CLM0003052,POL0006568,CUST008879,2023-07-22,Theft,94099.95,Approved,29.0,0,ADJ004
CLM0003053,POL0014499,CUST001881,2021-06-27,Cyber,7613.16,Denied,74.0,0,ADJ043
CLM0003054,POL0066548,CUST010549,2020-08-25,Dental,50000.0,Approved,10.0,0,ADJ009
CLM0003055,POL0032613,CUST011045,2025-06-06,Medical,50000.0,Approved,37.0,0,ADJ023
CLM0003056,POL0003083,CUST003228,2025-01-18,Workers Comp,5194.23,Approved,20.0,0,ADJ040
CLM0003057,POL0026562,CUST010290,2022-06-28,Comprehensive,18521.14,Approved,24.0,0,ADJ031
CLM0003058,POL0001860,CUST003330,2024-07-13,Collision,9150.38,Approved,16.0,0,ADJ050
CLM0003062,POL0072868,CUST010736,2024-10-28,Comprehensive,25460.99,Approved,20.0,0,ADJ030
CLM0003064,POL0044552,CUST011058,2025-02-24,Fire,33077.16,Approved,64.0,0,ADJ019
CLM0003065,POL0019441,CUST000681,2022-03-27,Comprehensive,5747.58,Approved,72.0,0,ADJ007
CLM0003066,POL0059555,CUST009822,2024-05-06,Vandalism,17882.72,Approved,20.0,0,ADJ014
CLM0003067,POL0022573,CUST010157,2023-05-26,Fire,19106.37,Denied,56.0,0,ADJ041
CLM0003068,POL0013574,CUST008768,2024-02-01,Theft,160881.12,Approved,40.0,0,ADJ013
CLM0003069,POL0041413,CUST000076,2023-12-22,Vandalism,16102.0,Approved,16.0,0,ADJ023
CLM0003070,POL0024935,CUST011778,2022-05-17,Storm,30389.12,Approved,26.0,0,ADJ050
CLM0003072,POL0022694,CUST002259,2023-06-02,Storm,33460.38,Approved,39.0,0,ADJ044
CLM0003073,POL0016074,CUST005554,2025-05-30,Critical Illness,372527.7,Pending,,1,ADJ028
CLM0003074,POL0062544,CUST014372,2021-08-14,Water Damage,4737.62,Approved,33.0,0,ADJ049
CLM0003075,POL0067759,CUST012008,2022-10-17,Collision,26457.32,Under Investigation,,0,ADJ012
CLM0003076,POL0059993,CUST000819,2025-05-20,Collision,12892.31,Approved,26.0,0,ADJ046
CLM0003077,POL0028773,CUST009187,2023-07-19,Liability,21790.18,Approved,22.0,0,ADJ031
CLM0003078,POL0044896,CUST006753,2023-02-21,Vandalism,18454.57,Approved,73.0,0,ADJ024
CLM0003079,POL0013701,CUST006657,2024-09-06,Medical,3371.15,Approved,6.0,0,ADJ012
CLM0003080,POL0042955,CUST005417,2025-05-09,Death,348053.94,Under Investigation,,1,ADJ046
CLM0003081,POL0047120,CUST013843,2023-10-01,Medical Emergency,10000.0,Approved,5.0,0,ADJ035
CLM0003082,POL0028816,CUST009884,2024-08-25,Medical,10910.76,Approved,27.0,0,ADJ044
CLM0003083,POL0039199,CUST010581,2022-04-30,Theft,64839.86,Denied,33.0,0,ADJ014
CLM0003084,POL0074276,CUST003199,2025-06-22,Death,484072.91,Under Investigation,,1,ADJ047
CLM0003085,POL0063088,CUST014027,2022-09-25,Liability,3822.36,Approved,41.0,0,ADJ049
CLM0003086,POL0071480,CUST006970,2021-07-20,Vandalism,10260.42,Approved,33.0,0,ADJ020
CLM0003087,POL0069546,CUST012254,2022-11-25,Workers Comp,7843.37,Approved,2.0,0,ADJ002
CLM0003088,POL0037379,CUST013930,2023-10-23,Fire,22485.12,Approved,71.0,0,ADJ033
CLM0003090,POL0025416,CUST007305,2021-09-07,Vandalism,19536.42,Approved,13.0,0,ADJ011
CLM0003091,POL0038959,CUST009603,2022-11-20,Critical Illness,332720.29,Denied,50.0,0,ADJ042
CLM0003092,POL0072882,CUST005922,2022-07-27,Storm,40645.1,Approved,3.0,0,ADJ023
CLM0003093,POL0018293,CUST000198,2020-07-29,Critical Illness,1009065.82,Pending,,1,ADJ048
CLM0003094,POL0020876,CUST001390,2025-06-12,Mental Health,180251.71,Approved,5.0,0,ADJ043
CLM0003095,POL0011727,CUST007403,2025-06-21,Theft,53015.45,Approved,6.0,0,ADJ023
CLM0003096,POL0007286,CUST008380,2024-07-29,Critical Illness,327715.19,Approved,51.0,0,ADJ044
CLM0003097,POL0071755,CUST003604,2022-07-04,Death,661079.66,Approved,4.0,0,ADJ030
CLM0003098,POL0042062,CUST010779,2022-10-02,Liability,3822.75,Under Investigation,,0,ADJ015
CLM0003099,POL0000507,CUST008849,2024-07-29,Vision,50000.0,Approved,31.0,0,ADJ022
CLM0003100,POL0046784,CUST002555,2025-06-14,Mental Health,23634.87,Approved,51.0,0,ADJ034
CLM0003102,POL0071431,CUST012816,2024-02-09,Water Damage,24807.73,Approved,51.0,0,ADJ041
CLM0003103,POL0060891,CUST007778,2025-01-28,Liability,9833.13,Under Investigation,,0,ADJ049
CLM0003105,POL0054861,CUST003532,2025-04-20,Medical,50000.0,Approved,6.0,0,ADJ014
CLM0003106,POL0056337,CUST006647,2021-07-07,Comprehensive,28299.57,Approved,20.0,0,ADJ024
CLM0003107,POL0067293,CUST014464,2025-05-20,Disability,454074.15,Approved,20.0,0,ADJ014
CLM0003108,POL0061887,CUST002603,2025-01-19,Theft,46687.4,Approved,29.0,0,ADJ017
CLM0003109,POL0040834,CUST005444,2021-02-22,Liability,61865.02,Denied,58.0,0,ADJ046
CLM0003110,POL0018188,CUST002286,2024-04-19,Critical Illness,257402.6,Approved,39.0,0,ADJ036
CLM0003111,POL0031531,CUST002481,2024-12-19,Trip Cancellation,10000.0,Approved,12.0,0,ADJ030
CLM0003112,POL0025710,CUST009773,2022-11-23,Storm,9972.18,Approved,13.0,0,ADJ038
CLM0003113,POL0007303,CUST003974,2025-05-30,Vandalism,46134.69,Approved,26.0,0,ADJ004
CLM0003114,POL0021513,CUST008658,2025-06-02,Comprehensive,3011.98,Approved,8.0,0,ADJ002
CLM0003115,POL0052677,CUST010537,2024-12-05,Collision,3411.22,Approved,8.0,0,ADJ037
CLM0003116,POL0063543,CUST004383,2024-03-14,Death,195635.65,Approved,32.0,0,ADJ006
CLM0003117,POL0072584,CUST009073,2020-12-03,Medical,8700.65,Approved,23.0,0,ADJ022
CLM0003118,POL0004772,CUST013517,2023-02-03,Fire,37316.58,Approved,55.0,0,ADJ015
CLM0003119,POL0040687,CUST012604,2022-07-21,Collision,10651.05,Pending,,0,ADJ021
CLM0003120,POL0051192,CUST013139,2025-05-20,Vandalism,11453.62,Under Investigation,,0,ADJ038
CLM0003122,POL0014434,CUST007825,2025-06-01,Death,890957.7,Approved,62.0,0,ADJ022
CLM0003123,POL0040544,CUST006405,2022-07-30,Vandalism,3811.15,Denied,3.0,0,ADJ036
CLM0003124,POL0065587,CUST011533,2025-07-02,Critical Illness,467791.58,Under Investigation,,1,ADJ046
CLM0003127,POL0037524,CUST008647,2021-05-03,Collision,28353.46,Approved,35.0,0,ADJ038
CLM0003128,POL0062706,CUST002776,2020-09-10,Storm,75003.56,Approved,103.0,0,ADJ041
CLM0003129,POL0021328,CUST012184,2021-10-23,Critical Illness,545367.23,Approved,0.0,0,ADJ033
CLM0003130,POL0010710,CUST008034,2021-06-19,Fire,47247.73,Approved,1.0,0,ADJ040
CLM0003131,POL0015192,CUST007103,2025-01-13,Disability,277415.03,Denied,27.0,1,ADJ010
CLM0003132,POL0040690,CUST004137,2023-10-17,Liability,81775.67,Approved,43.0,0,ADJ033
CLM0003133,POL0034468,CUST012693,2025-05-15,Disability,272415.81,Approved,177.0,0,ADJ038
CLM0003134,POL0009005,CUST000486,2021-12-22,Water Damage,134129.3,Under Investigation,,0,ADJ006
CLM0003135,POL0019146,CUST004415,2024-03-10,Storm,66039.68,Approved,133.0,0,ADJ021
CLM0003136,POL0069083,CUST002208,2025-06-26,Medical,50000.0,Approved,57.0,0,ADJ019
CLM0003138,POL0010447,CUST000556,2025-06-03,Medical,50000.0,Pending,,1,ADJ038
CLM0003139,POL0010687,CUST003452,2023-12-04,Death,205746.83,Approved,110.0,1,ADJ040
CLM0003140,POL0059613,CUST010946,2021-04-28,Death,324031.36,Approved,31.0,0,ADJ007
